pc_id,pc_name,ac_id,ac_name,BOOTH NO,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,Candidate 6,Candidate 7,Candidate 8,Candidate 9,Candidate 10,Total of valid votes,No. of rejected votes,NOTA,Total,No. of Tendered votes
8,Jajpur,51,Bari,193,,,,,,,,8.0,476.0,325.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,836.0,0.0,2.0,838.0,0.0
8,Jajpur,51,Bari,194,,,,,,,,3.0,453.0,183.0,20.0,0.0,2.0,0.0,0.0,1.0,1.0,663.0,0.0,2.0,665.0,0.0
8,Jajpur,51,Bari,195,,,,,,,,10.0,655.0,355.0,27.0,1.0,0.0,0.0,0.0,2.0,1.0,1051.0,0.0,3.0,1054.0,0.0
8,Jajpur,51,Bari,196,,,,,,,,5.0,381.0,257.0,125.0,5.0,1.0,0.0,1.0,3.0,1.0,779.0,0.0,1.0,780.0,0.0
8,Jajpur,51,Bari,197,,,,,,,,7.0,487.0,364.0,70.0,5.0,2.0,3.0,4.0,5.0,3.0,950.0,0.0,5.0,955.0,0.0
8,Jajpur,51,Bari,198,,,,,,,,6.0,189.0,100.0,21.0,0.0,2.0,1.0,0.0,3.0,3.0,325.0,0.0,2.0,327.0,0.0
8,Jajpur,51,Bari,199,,,,,,,,1.0,210.0,207.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,430.0,0.0,2.0,432.0,0.0
8,Jajpur,51,Bari,200,,,,,,,,5.0,228.0,189.0,9.0,2.0,3.0,0.0,0.0,0.0,1.0,437.0,0.0,3.0,440.0,0.0
8,Jajpur,51,Bari,201,,,,,,,,2.0,208.0,181.0,29.0,1.0,0.0,1.0,0.0,1.0,1.0,424.0,0.0,1.0,425.0,0.0
8,Jajpur,51,Bari,202,,,,,,,,1.0,295.0,122.0,17.0,2.0,0.0,0.0,0.0,1.0,0.0,438.0,0.0,1.0,439.0,0.0
8,Jajpur,51,Bari,203,,,,,,,,7.0,413.0,279.0,25.0,3.0,19.0,2.0,1.0,0.0,2.0,751.0,0.0,1.0,752.0,0.0
8,Jajpur,51,Bari,204,,,,,,,,4.0,237.0,185.0,44.0,2.0,21.0,0.0,2.0,2.0,2.0,499.0,0.0,3.0,502.0,0.0
8,Jajpur,51,Bari,205,,,,,,,,6.0,405.0,160.0,41.0,1.0,1.0,1.0,0.0,0.0,5.0,620.0,0.0,0.0,620.0,0.0
8,Jajpur,51,Bari,206,,,,,,,,6.0,448.0,219.0,31.0,1.0,2.0,0.0,1.0,1.0,0.0,709.0,0.0,2.0,711.0,0.0
8,Jajpur,51,Bari,207,,,,,,,,8.0,499.0,341.0,25.0,1.0,3.0,1.0,0.0,1.0,1.0,880.0,0.0,16.0,896.0,0.0
8,Jajpur,51,Bari,208,,,,,,,,5.0,609.0,264.0,36.0,3.0,3.0,0.0,2.0,2.0,2.0,926.0,0.0,8.0,934.0,0.0
8,Jajpur,51,Bari,209,,,,,,,,1.0,604.0,149.0,132.0,9.0,4.0,3.0,3.0,1.0,2.0,908.0,0.0,4.0,912.0,0.0
8,Jajpur,51,Bari,210,,,,,,,,9.0,543.0,300.0,37.0,8.0,1.0,1.0,2.0,1.0,1.0,903.0,0.0,1.0,904.0,0.0
8,Jajpur,51,Bari,211,,,,,,,,3.0,458.0,262.0,23.0,3.0,3.0,1.0,1.0,0.0,2.0,756.0,0.0,7.0,763.0,0.0
8,Jajpur,51,Bari,212,,,,,,,,1.0,613.0,81.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,0.0,0.0,751.0,0.0
8,Jajpur,51,Bari,213,,,,,,,,0.0,537.0,28.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,612.0,0.0,0.0,612.0,0.0
8,Jajpur,51,Bari,214,,,,,,,,7.0,390.0,198.0,123.0,0.0,0.0,5.0,2.0,3.0,5.0,733.0,0.0,4.0,737.0,0.0
8,Jajpur,51,Bari,215,,,,,,,,6.0,507.0,292.0,26.0,2.0,1.0,0.0,0.0,0.0,1.0,835.0,0.0,6.0,841.0,0.0
8,Jajpur,51,Bari,216,,,,,,,,7.0,598.0,269.0,37.0,2.0,3.0,0.0,2.0,2.0,0.0,920.0,0.0,1.0,921.0,0.0
8,Jajpur,51,Bari,217,,,,,,,,8.0,508.0,216.0,121.0,2.0,3.0,0.0,2.0,1.0,12.0,873.0,0.0,1.0,874.0,0.0
8,Jajpur,51,Bari,218,,,,,,,,3.0,527.0,200.0,164.0,0.0,4.0,1.0,2.0,0.0,1.0,902.0,0.0,1.0,903.0,0.0
8,Jajpur,51,Bari,219,,,,,,,,3.0,316.0,171.0,106.0,2.0,5.0,0.0,0.0,0.0,0.0,603.0,0.0,1.0,604.0,0.0
8,Jajpur,51,Bari,220,,,,,,,,0.0,238.0,39.0,123.0,3.0,0.0,0.0,0.0,1.0,0.0,404.0,0.0,1.0,405.0,0.0
8,Jajpur,51,Bari,221,,,,,,,,3.0,315.0,21.0,437.0,3.0,4.0,1.0,1.0,2.0,1.0,788.0,0.0,1.0,789.0,0.0
8,Jajpur,51,Bari,222,,,,,,,,1.0,364.0,90.0,153.0,2.0,2.0,0.0,0.0,0.0,1.0,613.0,0.0,1.0,614.0,0.0
8,Jajpur,51,Bari,223,,,,,,,,1.0,172.0,111.0,64.0,1.0,0.0,0.0,0.0,0.0,2.0,351.0,0.0,2.0,353.0,0.0
8,Jajpur,51,Bari,224,,,,,,,,1.0,198.0,27.0,228.0,0.0,5.0,0.0,0.0,2.0,3.0,464.0,0.0,3.0,467.0,0.0
8,Jajpur,51,Bari,225,,,,,,,,1.0,379.0,103.0,78.0,0.0,1.0,0.0,0.0,1.0,3.0,566.0,0.0,2.0,568.0,0.0
8,Jajpur,51,Bari,226,,,,,,,,8.0,339.0,128.0,53.0,1.0,3.0,0.0,0.0,0.0,2.0,534.0,0.0,1.0,535.0,0.0
8,Jajpur,51,Bari,227,,,,,,,,0.0,366.0,102.0,40.0,2.0,3.0,0.0,2.0,1.0,0.0,516.0,0.0,6.0,522.0,0.0
8,Jajpur,51,Bari,228,,,,,,,,0.0,468.0,278.0,43.0,1.0,2.0,0.0,0.0,2.0,0.0,794.0,0.0,2.0,796.0,0.0
8,Jajpur,51,Bari,229,,,,,,,,8.0,384.0,307.0,149.0,3.0,1.0,1.0,1.0,1.0,2.0,857.0,0.0,3.0,860.0,0.0
8,Jajpur,51,Bari,230,,,,,,,,8.0,342.0,299.0,93.0,3.0,1.0,0.0,0.0,1.0,0.0,747.0,0.0,1.0,748.0,0.0
8,Jajpur,51,Bari,231,,,,,,,,5.0,395.0,263.0,68.0,2.0,3.0,0.0,0.0,2.0,4.0,742.0,0.0,0.0,742.0,0.0
8,Jajpur,51,Bari,232,,,,,,,,2.0,186.0,148.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,2.0,403.0,0.0
8,Jajpur,51,Bari,233,,,,,,,,7.0,431.0,277.0,154.0,5.0,2.0,3.0,3.0,4.0,3.0,889.0,0.0,7.0,896.0,0.0
8,Jajpur,51,Bari,234,,,,,,,,1.0,135.0,58.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,280.0,0.0,0.0,280.0,0.0
8,Jajpur,51,Bari,235,,,,,,,,11.0,584.0,245.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0,1.0,886.0,0.0
8,Jajpur,51,Bari,236,,,,,,,,12.0,564.0,254.0,41.0,5.0,2.0,1.0,2.0,5.0,2.0,888.0,0.0,4.0,892.0,0.0
8,Jajpur,51,Bari,237,,,,,,,,2.0,192.0,43.0,59.0,0.0,1.0,0.0,0.0,1.0,0.0,298.0,0.0,2.0,300.0,0.0
8,Jajpur,51,Bari,238,,,,,,,,0.0,221.0,96.0,159.0,3.0,4.0,0.0,2.0,2.0,2.0,489.0,0.0,0.0,489.0,0.0
8,Jajpur,51,Bari,239,,,,,,,,4.0,384.0,84.0,101.0,5.0,2.0,1.0,2.0,2.0,0.0,585.0,0.0,7.0,592.0,0.0
8,Jajpur,51,Bari,240,,,,,,,,0.0,220.0,36.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,1.0,355.0,0.0
8,Jajpur,51,Bari,241,,,,,,,,2.0,283.0,55.0,171.0,2.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,3.0,516.0,0.0
8,Jajpur,51,Bari,242,,,,,,,,1.0,131.0,102.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,265.0,0.0,2.0,267.0,0.0
8,Jajpur,51,Bari,243,,,,,,,,2.0,313.0,111.0,249.0,0.0,1.0,2.0,1.0,0.0,0.0,679.0,0.0,1.0,680.0,0.0
8,Jajpur,51,Bari,244,,,,,,,,4.0,469.0,192.0,132.0,1.0,1.0,2.0,0.0,1.0,1.0,803.0,0.0,2.0,805.0,0.0
8,Jajpur,51,Bari,245,,,,,,,,2.0,345.0,111.0,186.0,2.0,1.0,0.0,1.0,0.0,0.0,648.0,0.0,2.0,650.0,0.0
8,Jajpur,51,Bari,246,,,,,,,,2.0,255.0,135.0,139.0,2.0,4.0,0.0,1.0,0.0,0.0,538.0,0.0,0.0,538.0,0.0
8,Jajpur,51,Bari,247,,,,,,,,2.0,171.0,126.0,117.0,2.0,0.0,0.0,2.0,0.0,0.0,420.0,0.0,0.0,420.0,0.0
8,Jajpur,51,Bari,248,,,,,,,,6.0,262.0,118.0,202.0,2.0,2.0,1.0,0.0,1.0,2.0,596.0,0.0,2.0,598.0,0.0
8,Jajpur,51,Bari,249,,,,,,,,4.0,213.0,124.0,223.0,3.0,4.0,0.0,0.0,0.0,3.0,574.0,0.0,3.0,577.0,0.0
8,Jajpur,51,Bari,250,,,,,,,,2.0,426.0,155.0,185.0,3.0,4.0,2.0,1.0,1.0,2.0,781.0,0.0,5.0,786.0,0.0
8,Jajpur,51,Bari,251,,,,,,,,4.0,552.0,163.0,130.0,0.0,3.0,2.0,0.0,1.0,2.0,857.0,0.0,1.0,858.0,0.0
8,Jajpur,51,Bari,252,,,,,,,,2.0,446.0,119.0,170.0,2.0,3.0,2.0,1.0,3.0,1.0,749.0,0.0,3.0,752.0,0.0
8,Jajpur,51,Bari,253,,,,,,,,0.0,151.0,82.0,70.0,0.0,4.0,0.0,0.0,0.0,0.0,307.0,0.0,1.0,308.0,0.0
8,Jajpur,51,Bari,254,,,,,,,,6.0,337.0,119.0,207.0,1.0,2.0,1.0,0.0,1.0,0.0,674.0,0.0,2.0,676.0,0.0
8,Jajpur,51,Bari,255,,,,,,,,1.0,360.0,298.0,223.0,2.0,3.0,0.0,0.0,0.0,2.0,889.0,0.0,2.0,891.0,0.0
8,Jajpur,51,Bari,256,,,,,,,,1.0,466.0,120.0,163.0,2.0,1.0,0.0,1.0,0.0,3.0,757.0,0.0,3.0,760.0,0.0
8,Jajpur,51,Bari,257,,,,,,,,4.0,293.0,211.0,153.0,4.0,2.0,1.0,0.0,2.0,0.0,670.0,0.0,1.0,671.0,0.0
8,Jajpur,51,Bari,258,,,,,,,,3.0,220.0,210.0,118.0,3.0,2.0,0.0,0.0,1.0,2.0,559.0,0.0,1.0,560.0,0.0
