pc_id,pc_name,ac_id,ac_name,BOOTH NO,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,Candidate 6,Candidate 7,Candidate 8,Candidate 9,Candidate 10,TOTAL VALID VOTES,No of rejected votes,NOTA,Total,No of Tendered votes
15,Kendrapara ,98,Mahakalapada,56,,,,,,,,161.0,94.0,411.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,675.0,0.0,2.0,677.0,0.0
15,Kendrapara ,98,Mahakalapada,57,,,,,,,,97.0,76.0,260.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,441.0,0.0,2.0,443.0,0.0
15,Kendrapara ,98,Mahakalapada,58,,,,,,,,80.0,110.0,253.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,452.0,0.0,0.0,452.0,0.0
15,Kendrapara ,98,Mahakalapada,59,,,,,,,,125.0,88.0,195.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,423.0,0.0,5.0,428.0,0.0
15,Kendrapara ,98,Mahakalapada,60,,,,,,,,121.0,76.0,167.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,367.0,0.0,0.0,367.0,0.0
15,Kendrapara ,98,Mahakalapada,61,,,,,,,,85.0,92.0,249.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,429.0,0.0,1.0,430.0,0.0
15,Kendrapara ,98,Mahakalapada,62,,,,,,,,79.0,34.0,104.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,220.0,0.0,0.0,220.0,0.0
15,Kendrapara ,98,Mahakalapada,63,,,,,,,,227.0,80.0,405.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,718.0,0.0,2.0,720.0,0.0
15,Kendrapara ,98,Mahakalapada,64,,,,,,,,42.0,33.0,120.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,202.0,0.0,0.0,202.0,0.0
15,Kendrapara ,98,Mahakalapada,65,,,,,,,,160.0,110.0,326.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,605.0,0.0,6.0,611.0,0.0
15,Kendrapara ,98,Mahakalapada,66,,,,,,,,196.0,97.0,453.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,755.0,0.0,2.0,757.0,0.0
15,Kendrapara ,98,Mahakalapada,67,,,,,,,,300.0,45.0,232.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,586.0,0.0,3.0,589.0,0.0
15,Kendrapara ,98,Mahakalapada,68,,,,,,,,171.0,67.0,225.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,472.0,0.0,4.0,476.0,0.0
15,Kendrapara ,98,Mahakalapada,69,,,,,,,,232.0,133.0,366.0,4.0,0.0,6.0,2.0,1.0,3.0,0.0,747.0,0.0,3.0,750.0,0.0
15,Kendrapara ,98,Mahakalapada,70,,,,,,,,142.0,46.0,214.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,404.0,0.0,0.0,404.0,0.0
15,Kendrapara ,98,Mahakalapada,71,,,,,,,,84.0,44.0,388.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,520.0,0.0,2.0,522.0,0.0
15,Kendrapara ,98,Mahakalapada,72,,,,,,,,101.0,53.0,289.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,451.0,0.0,0.0,451.0,0.0
15,Kendrapara ,98,Mahakalapada,73,,,,,,,,200.0,184.0,441.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,833.0,0.0,3.0,836.0,0.0
15,Kendrapara ,98,Mahakalapada,74,,,,,,,,331.0,136.0,400.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,881.0,0.0,1.0,882.0,0.0
15,Kendrapara ,98,Mahakalapada,75,,,,,,,,115.0,71.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,1.0,333.0,0.0
15,Kendrapara ,98,Mahakalapada,76,,,,,,,,172.0,189.0,534.0,2.0,3.0,1.0,0.0,1.0,5.0,4.0,911.0,0.0,1.0,912.0,0.0
15,Kendrapara ,98,Mahakalapada,77,,,,,,,,129.0,71.0,236.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,437.0,0.0
15,Kendrapara ,98,Mahakalapada,78,,,,,,,,75.0,107.0,289.0,1.0,2.0,4.0,0.0,1.0,3.0,1.0,483.0,0.0,4.0,487.0,0.0
15,Kendrapara ,98,Mahakalapada,79,,,,,,,,86.0,193.0,306.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,593.0,0.0,0.0,593.0,0.0
15,Kendrapara ,98,Mahakalapada,80,,,,,,,,142.0,150.0,247.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,543.0,0.0,1.0,544.0,0.0
15,Kendrapara ,98,Mahakalapada,81,,,,,,,,185.0,101.0,359.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,655.0,0.0,5.0,660.0,0.0
15,Kendrapara ,98,Mahakalapada,82,,,,,,,,136.0,143.0,282.0,1.0,4.0,1.0,0.0,0.0,5.0,1.0,573.0,0.0,3.0,576.0,0.0
15,Kendrapara ,98,Mahakalapada,83,,,,,,,,62.0,100.0,415.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,585.0,0.0,1.0,586.0,0.0
15,Kendrapara ,98,Mahakalapada,84,,,,,,,,149.0,41.0,337.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,528.0,0.0,1.0,529.0,0.0
15,Kendrapara ,98,Mahakalapada,85,,,,,,,,202.0,53.0,189.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,451.0,0.0,0.0,451.0,0.0
15,Kendrapara ,98,Mahakalapada,86,,,,,,,,179.0,49.0,235.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,469.0,0.0,0.0,469.0,0.0
15,Kendrapara ,98,Mahakalapada,87,,,,,,,,60.0,59.0,239.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,359.0,0.0,1.0,360.0,0.0
15,Kendrapara ,98,Mahakalapada,88,,,,,,,,112.0,62.0,276.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,451.0,0.0,1.0,452.0,0.0
15,Kendrapara ,98,Mahakalapada,89,,,,,,,,285.0,64.0,280.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,634.0,0.0,4.0,638.0,0.0
15,Kendrapara ,98,Mahakalapada,90,,,,,,,,61.0,53.0,206.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,322.0,0.0,0.0,322.0,0.0
15,Kendrapara ,98,Mahakalapada,91,,,,,,,,104.0,19.0,146.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,272.0,0.0,1.0,273.0,0.0
15,Kendrapara ,98,Mahakalapada,92,,,,,,,,273.0,117.0,345.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,740.0,0.0,3.0,743.0,0.0
15,Kendrapara ,98,Mahakalapada,93,,,,,,,,122.0,28.0,215.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,366.0,0.0
15,Kendrapara ,98,Mahakalapada,94,,,,,,,,183.0,60.0,436.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,688.0,0.0,2.0,690.0,0.0
15,Kendrapara ,98,Mahakalapada,95,,,,,,,,174.0,51.0,362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,0.0,1.0,589.0,0.0
15,Kendrapara ,98,Mahakalapada,96,,,,,,,,234.0,109.0,419.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,773.0,0.0,2.0,775.0,0.0
15,Kendrapara ,98,Mahakalapada,97,,,,,,,,310.0,87.0,321.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,725.0,0.0,1.0,726.0,0.0
15,Kendrapara ,98,Mahakalapada,98,,,,,,,,175.0,141.0,173.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,499.0,0.0,1.0,500.0,0.0
15,Kendrapara ,98,Mahakalapada,99,,,,,,,,163.0,79.0,252.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,499.0,0.0,2.0,501.0,0.0
15,Kendrapara ,98,Mahakalapada,100,,,,,,,,304.0,130.0,362.0,1.0,1.0,1.0,2.0,3.0,6.0,1.0,811.0,0.0,3.0,814.0,0.0
15,Kendrapara ,98,Mahakalapada,101,,,,,,,,336.0,59.0,234.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,639.0,0.0,0.0,639.0,0.0
15,Kendrapara ,98,Mahakalapada,102,,,,,,,,283.0,124.0,465.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,878.0,0.0,1.0,879.0,0.0
15,Kendrapara ,98,Mahakalapada,103,,,,,,,,63.0,335.0,159.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,562.0,0.0,2.0,564.0,0.0
15,Kendrapara ,98,Mahakalapada,104,,,,,,,,187.0,206.0,265.0,8.0,2.0,1.0,0.0,1.0,8.0,2.0,680.0,0.0,5.0,685.0,0.0
15,Kendrapara ,98,Mahakalapada,105,,,,,,,,149.0,104.0,267.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,531.0,0.0,2.0,533.0,0.0
15,Kendrapara ,98,Mahakalapada,106,,,,,,,,162.0,65.0,229.0,2.0,1.0,2.0,0.0,0.0,6.0,1.0,468.0,0.0,2.0,470.0,0.0
15,Kendrapara ,98,Mahakalapada,107,,,,,,,,71.0,44.0,121.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,238.0,0.0,0.0,238.0,0.0
15,Kendrapara ,98,Mahakalapada,108,,,,,,,,194.0,65.0,214.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,479.0,0.0,1.0,480.0,0.0
15,Kendrapara ,98,Mahakalapada,109,,,,,,,,155.0,28.0,113.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,299.0,0.0,1.0,300.0,0.0
15,Kendrapara ,98,Mahakalapada,110,,,,,,,,219.0,92.0,344.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,659.0,0.0,2.0,661.0,0.0
15,Kendrapara ,98,Mahakalapada,111,,,,,,,,274.0,81.0,401.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,762.0,0.0,0.0,762.0,0.0
15,Kendrapara ,98,Mahakalapada,112,,,,,,,,153.0,38.0,181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,373.0,0.0
15,Kendrapara ,98,Mahakalapada,113,,,,,,,,207.0,35.0,256.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,501.0,0.0,1.0,502.0,0.0
15,Kendrapara ,98,Mahakalapada,114,,,,,,,,132.0,53.0,257.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,451.0,0.0,1.0,452.0,0.0
15,Kendrapara ,98,Mahakalapada,115,,,,,,,,81.0,28.0,198.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,309.0,0.0,0.0,309.0,0.0
15,Kendrapara ,98,Mahakalapada,116,,,,,,,,193.0,96.0,424.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,729.0,0.0,4.0,733.0,0.0
15,Kendrapara ,98,Mahakalapada,117,,,,,,,,61.0,25.0,197.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,288.0,0.0,0.0,288.0,0.0
15,Kendrapara ,98,Mahakalapada,118,,,,,,,,240.0,68.0,389.0,2.0,0.0,1.0,5.0,1.0,1.0,1.0,708.0,0.0,4.0,712.0,0.0
15,Kendrapara ,98,Mahakalapada,119,,,,,,,,238.0,64.0,317.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,625.0,0.0,1.0,626.0,0.0
15,Kendrapara ,98,Mahakalapada,120,,,,,,,,209.0,82.0,569.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,869.0,0.0,2.0,871.0,0.0
15,Kendrapara ,98,Mahakalapada,121,,,,,,,,279.0,97.0,295.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,680.0,0.0,4.0,684.0,0.0
15,Kendrapara ,98,Mahakalapada,122,,,,,,,,251.0,124.0,325.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,706.0,0.0,2.0,708.0,0.0
15,Kendrapara ,98,Mahakalapada,123,,,,,,,,199.0,94.0,342.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,637.0,0.0,2.0,639.0,0.0
15,Kendrapara ,98,Mahakalapada,124,,,,,,,,126.0,62.0,213.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,407.0,0.0,4.0,411.0,0.0
15,Kendrapara ,98,Mahakalapada,125,,,,,,,,169.0,105.0,288.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,568.0,0.0,0.0,568.0,0.0
15,Kendrapara ,98,Mahakalapada,126,,,,,,,,168.0,69.0,282.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,524.0,0.0,1.0,525.0,0.0
15,Kendrapara ,98,Mahakalapada,127,,,,,,,,177.0,74.0,443.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,700.0,0.0,1.0,701.0,0.0
15,Kendrapara ,98,Mahakalapada,128,,,,,,,,113.0,36.0,266.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,417.0,0.0,0.0,417.0,0.0
15,Kendrapara ,98,Mahakalapada,129,,,,,,,,65.0,32.0,286.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,386.0,0.0,0.0,386.0,0.0
15,Kendrapara ,98,Mahakalapada,130,,,,,,,,71.0,44.0,229.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,345.0,0.0
15,Kendrapara ,98,Mahakalapada,131,,,,,,,,67.0,17.0,423.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,508.0,0.0,0.0,508.0,0.0
15,Kendrapara ,98,Mahakalapada,132,,,,,,,,167.0,138.0,560.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,868.0,0.0,3.0,871.0,0.0
15,Kendrapara ,98,Mahakalapada,133,,,,,,,,177.0,75.0,359.0,14.0,1.0,0.0,0.0,3.0,0.0,1.0,630.0,0.0,5.0,635.0,0.0
15,Kendrapara ,98,Mahakalapada,134,,,,,,,,103.0,31.0,355.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,492.0,0.0,0.0,492.0,0.0
15,Kendrapara ,98,Mahakalapada,135,,,,,,,,10.0,13.0,434.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,458.0,0.0,2.0,460.0,0.0
15,Kendrapara ,98,Mahakalapada,136,,,,,,,,142.0,97.0,505.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,756.0,0.0,1.0,757.0,0.0
15,Kendrapara ,98,Mahakalapada,137,,,,,,,,53.0,29.0,146.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,1.0,230.0,0.0
15,Kendrapara ,98,Mahakalapada,138,,,,,,,,30.0,23.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,219.0,0.0
15,Kendrapara ,98,Mahakalapada,139,,,,,,,,56.0,56.0,302.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,419.0,0.0,0.0,419.0,0.0
15,Kendrapara ,98,Mahakalapada,140,,,,,,,,146.0,82.0,399.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,635.0,0.0,1.0,636.0,0.0
15,Kendrapara ,98,Mahakalapada,141,,,,,,,,109.0,154.0,347.0,1.0,1.0,2.0,0.0,2.0,7.0,1.0,624.0,0.0,6.0,630.0,0.0
15,Kendrapara ,98,Mahakalapada,142,,,,,,,,145.0,70.0,221.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,439.0,0.0,1.0,440.0,0.0
15,Kendrapara ,98,Mahakalapada,143,,,,,,,,164.0,46.0,155.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,2.0,369.0,0.0
15,Kendrapara ,98,Mahakalapada,144,,,,,,,,112.0,54.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,3.0,400.0,0.0
15,Kendrapara ,98,Mahakalapada,145,,,,,,,,223.0,87.0,417.0,3.0,2.0,0.0,2.0,0.0,5.0,7.0,746.0,0.0,7.0,753.0,0.0
15,Kendrapara ,98,Mahakalapada,146,,,,,,,,152.0,109.0,418.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,689.0,0.0,3.0,692.0,0.0
15,Kendrapara ,98,Mahakalapada,147,,,,,,,,127.0,63.0,524.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,0.0,1.0,717.0,0.0
15,Kendrapara ,98,Mahakalapada,148,,,,,,,,101.0,75.0,349.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,533.0,0.0,2.0,535.0,0.0
15,Kendrapara ,98,Mahakalapada,149,,,,,,,,192.0,30.0,267.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,491.0,0.0,1.0,492.0,0.0
15,Kendrapara ,98,Mahakalapada,150,,,,,,,,50.0,83.0,273.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,411.0,0.0,2.0,413.0,0.0
15,Kendrapara ,98,Mahakalapada,151,,,,,,,,129.0,46.0,178.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,358.0,0.0,0.0,358.0,0.0
15,Kendrapara ,98,Mahakalapada,152,,,,,,,,101.0,77.0,287.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,466.0,0.0,0.0,466.0,0.0
