pc_id,pc_name,ac_id,ac_name,BOOTH NO,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,Candidate 6,Candidate 7,Candidate 8,Candidate 9,Candidate 10,Total of valid votes,No. of rejected votes,NOTA,Total,No. of Tendered votes
13,Kandhamal,87,Phulbani,236,,,,,,,,209,10,173,2,4,2,0,1,2,2,405,0,0,405,0.0
13,Kandhamal,87,Phulbani,237,,,,,,,,513,16,215,6,5,4,1,1,1,2,764,0,5,769,0.0
13,Kandhamal,87,Phulbani,238,,,,,,,,73,3,104,0,0,0,0,0,0,0,180,0,0,180,0.0
13,Kandhamal,87,Phulbani,239,,,,,,,,364,22,364,1,3,3,0,0,1,3,761,0,0,761,0.0
13,Kandhamal,87,Phulbani,240,,,,,,,,326,48,289,7,2,0,1,1,0,1,675,0,2,677,0.0
13,Kandhamal,87,Phulbani,241,,,,,,,,370,24,305,4,4,3,1,0,0,0,711,0,2,713,0.0
13,Kandhamal,87,Phulbani,242,,,,,,,,318,25,233,3,2,1,4,2,3,5,596,0,6,602,0.0
13,Kandhamal,87,Phulbani,243,,,,,,,,218,30,156,1,1,0,1,1,0,3,411,0,4,415,0.0
13,Kandhamal,87,Phulbani,244,,,,,,,,343,3,26,0,0,1,0,1,0,0,374,0,2,376,0.0
13,Kandhamal,87,Phulbani,245,,,,,,,,657,13,188,1,1,4,0,2,0,1,867,0,2,869,0.0
13,Kandhamal,87,Phulbani,246,,,,,,,,255,2,118,2,5,0,1,2,1,3,389,0,1,390,0.0
13,Kandhamal,87,Phulbani,247,,,,,,,,251,16,478,3,2,5,2,2,3,2,764,0,9,773,0.0
13,Kandhamal,87,Phulbani,248,,,,,,,,401,10,214,2,0,0,0,0,1,1,629,0,0,629,0.0
13,Kandhamal,87,Phulbani,249,,,,,,,,337,3,132,2,1,1,1,0,0,1,478,0,0,478,0.0
13,Kandhamal,87,Phulbani,250,,,,,,,,409,23,490,2,3,2,0,0,0,2,931,0,5,936,0.0
13,Kandhamal,87,Phulbani,251,,,,,,,,392,28,351,4,1,4,0,2,0,4,786,0,2,788,0.0
13,Kandhamal,87,Phulbani,252,,,,,,,,450,13,228,1,2,2,1,2,1,2,702,0,4,706,0.0
13,Kandhamal,87,Phulbani,253,,,,,,,,320,22,398,10,7,1,5,4,1,6,774,0,7,781,0.0
13,Kandhamal,87,Phulbani,254,,,,,,,,210,25,192,3,4,1,1,0,2,1,439,0,0,439,0.0
13,Kandhamal,87,Phulbani,255,,,,,,,,331,34,452,6,6,5,3,1,1,3,842,0,3,845,0.0
13,Kandhamal,87,Phulbani,256,,,,,,,,365,30,432,7,6,6,3,6,12,11,878,0,15,893,0.0
13,Kandhamal,87,Phulbani,257,,,,,,,,313,17,277,3,2,2,3,5,1,5,628,0,9,637,0.0
13,Kandhamal,87,Phulbani,258,,,,,,,,281,15,282,4,1,5,2,1,0,5,596,0,1,597,0.0
13,Kandhamal,87,Phulbani,259,,,,,,,,430,12,310,1,0,0,0,3,1,2,759,0,6,765,0.0
13,Kandhamal,87,Phulbani,260,,,,,,,,329,17,318,3,3,0,2,1,5,6,684,0,26,710,0.0
13,Kandhamal,87,Phulbani,261,,,,,,,,365,35,311,4,5,0,0,0,2,3,725,0,5,730,0.0
13,Kandhamal,87,Phulbani,262,,,,,,,,387,24,328,4,3,2,0,1,5,1,755,0,1,756,0.0
13,Kandhamal,87,Phulbani,263,,,,,,,,397,21,473,5,4,4,1,2,3,2,912,0,3,915,0.0
13,Kandhamal,87,Phulbani,264,,,,,,,,294,34,459,5,1,3,1,1,1,1,800,0,3,803,0.0
13,Kandhamal,87,Phulbani,265,,,,,,,,170,12,203,0,0,0,0,1,0,0,386,0,0,386,0.0
13,Kandhamal,87,Phulbani,266,,,,,,,,274,15,225,0,2,1,1,1,0,1,520,0,5,525,0.0
13,Kandhamal,87,Phulbani,267,,,,,,,,72,0,35,1,1,1,0,0,0,0,110,0,1,111,0.0
13,Kandhamal,87,Phulbani,268,,,,,,,,264,8,119,2,1,1,0,1,1,3,400,0,6,406,0.0
13,Kandhamal,87,Phulbani,269,,,,,,,,218,12,71,0,0,1,1,1,0,0,304,0,2,306,0.0
13,Kandhamal,87,Phulbani,270,,,,,,,,629,71,285,0,4,3,2,2,2,0,998,0,6,1004,0.0
13,Kandhamal,87,Phulbani,271,,,,,,,,195,11,97,0,1,0,0,0,0,0,304,0,0,304,0.0
13,Kandhamal,87,Phulbani,272,,,,,,,,383,56,452,8,3,1,1,0,0,2,906,0,11,917,0.0
13,Kandhamal,87,Phulbani,273,,,,,,,,429,13,229,5,1,2,0,3,3,1,686,0,4,690,0.0
13,Kandhamal,87,Phulbani,274,,,,,,,,531,48,438,5,10,3,2,6,0,2,1045,0,4,1049,0.0
13,Kandhamal,87,Phulbani,275,,,,,,,,387,42,280,0,1,0,1,2,0,2,715,0,4,719,0.0
13,Kandhamal,87,Phulbani,276,,,,,,,,372,49,199,0,1,1,0,0,2,2,626,0,1,627,0.0
13,Kandhamal,87,Phulbani,277,,,,,,,,436,62,431,3,0,1,0,1,0,0,934,0,3,937,0.0
13,Kandhamal,87,Phulbani,278,,,,,,,,254,27,287,2,0,0,2,2,2,0,576,0,2,578,0.0
13,Kandhamal,87,Phulbani,279,,,,,,,,383,15,249,2,3,0,1,1,0,3,657,0,3,660,0.0
13,Kandhamal,87,Phulbani,280,,,,,,,,471,83,451,4,2,3,4,3,7,4,1032,0,3,1035,0.0
13,Kandhamal,87,Phulbani,281,,,,,,,,364,25,127,7,5,1,0,3,5,4,541,0,7,548,0.0
13,Kandhamal,87,Phulbani,282,,,,,,,,345,42,420,3,5,4,1,3,2,2,827,0,6,833,0.0
13,Kandhamal,87,Phulbani,283,,,,,,,,322,42,414,3,1,0,1,1,0,3,787,0,15,802,0.0
13,Kandhamal,87,Phulbani,284,,,,,,,,322,12,326,1,0,0,1,0,1,0,663,0,0,663,0.0
13,Kandhamal,87,Phulbani,285,,,,,,,,229,39,430,7,1,0,1,1,3,2,713,0,1,714,0.0
13,Kandhamal,87,Phulbani,286,,,,,,,,448,52,319,5,0,5,3,1,3,2,838,0,16,854,0.0
13,Kandhamal,87,Phulbani,287,,,,,,,,282,17,297,8,0,0,0,2,3,1,610,0,6,616,0.0
13,Kandhamal,87,Phulbani,288,,,,,,,,484,19,323,6,6,0,2,4,3,4,851,0,4,855,0.0
13,Kandhamal,87,Phulbani,289,,,,,,,,333,14,34,1,0,0,0,0,1,0,383,0,3,386,0.0
13,Kandhamal,87,Phulbani,290,,,,,,,,427,29,419,3,3,1,0,4,2,5,893,0,3,896,0.0
