pc_id,pc_name,ac_id,ac_name,Polling Booth No,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,Candidate 6,Candidate 7,Candidate 8,Candidate 9,Candidate 10,Total of Valid Votes,No of Rejected Votes,NOTA,Total,No Of Tendered Votes
4,Keonjhar,26,Keonjhar,157,,,,,,,,2.0,82.0,84.0,40.0,3.0,4.0,99.0,53.0,5.0,3.0,375.0,0.0,9.0,384.0,0.0
4,Keonjhar,26,Keonjhar,158,,,,,,,,8.0,355.0,239.0,105.0,11.0,9.0,125.0,15.0,7.0,4.0,878.0,0.0,10.0,888.0,0.0
4,Keonjhar,26,Keonjhar,159,,,,,,,,5.0,246.0,177.0,25.0,1.0,5.0,108.0,1.0,5.0,1.0,574.0,0.0,2.0,576.0,0.0
4,Keonjhar,26,Keonjhar,160,,,,,,,,2.0,114.0,120.0,22.0,3.0,2.0,243.0,5.0,6.0,11.0,528.0,0.0,16.0,544.0,0.0
4,Keonjhar,26,Keonjhar,161,,,,,,,,8.0,252.0,160.0,110.0,8.0,9.0,245.0,3.0,8.0,5.0,808.0,0.0,9.0,817.0,0.0
4,Keonjhar,26,Keonjhar,162,,,,,,,,4.0,164.0,80.0,64.0,3.0,4.0,137.0,5.0,3.0,6.0,470.0,0.0,9.0,479.0,0.0
4,Keonjhar,26,Keonjhar,163,,,,,,,,10.0,72.0,45.0,187.0,6.0,6.0,101.0,5.0,1.0,6.0,439.0,0.0,6.0,445.0,0.0
4,Keonjhar,26,Keonjhar,164,,,,,,,,4.0,123.0,163.0,65.0,4.0,2.0,137.0,3.0,1.0,0.0,502.0,0.0,1.0,503.0,0.0
4,Keonjhar,26,Keonjhar,165,,,,,,,,2.0,86.0,53.0,88.0,5.0,7.0,179.0,11.0,3.0,3.0,437.0,0.0,14.0,451.0,0.0
4,Keonjhar,26,Keonjhar,166,,,,,,,,10.0,51.0,90.0,48.0,5.0,8.0,89.0,4.0,1.0,2.0,308.0,0.0,6.0,314.0,0.0
4,Keonjhar,26,Keonjhar,167,,,,,,,,4.0,157.0,113.0,81.0,6.0,2.0,111.0,3.0,4.0,3.0,484.0,0.0,10.0,494.0,0.0
4,Keonjhar,26,Keonjhar,168,,,,,,,,11.0,195.0,142.0,50.0,3.0,5.0,106.0,7.0,3.0,4.0,526.0,0.0,17.0,543.0,0.0
4,Keonjhar,26,Keonjhar,169,,,,,,,,7.0,178.0,228.0,69.0,7.0,7.0,101.0,9.0,4.0,5.0,615.0,0.0,14.0,629.0,0.0
4,Keonjhar,26,Keonjhar,170,,,,,,,,4.0,150.0,113.0,22.0,3.0,2.0,159.0,1.0,4.0,1.0,459.0,0.0,3.0,462.0,0.0
4,Keonjhar,26,Keonjhar,171,,,,,,,,15.0,334.0,250.0,7.0,4.0,6.0,44.0,2.0,4.0,2.0,668.0,0.0,3.0,671.0,0.0
4,Keonjhar,26,Keonjhar,172,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Keonjhar,26,Keonjhar,173,,,,,,,,4.0,161.0,42.0,8.0,1.0,1.0,42.0,3.0,3.0,1.0,266.0,0.0,3.0,269.0,0.0
4,Keonjhar,26,Keonjhar,174,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Keonjhar,26,Keonjhar,175,,,,,,,,5.0,258.0,129.0,27.0,2.0,2.0,63.0,0.0,1.0,3.0,490.0,0.0,3.0,493.0,0.0
4,Keonjhar,26,Keonjhar,176,,,,,,,,0.0,98.0,83.0,24.0,10.0,8.0,173.0,5.0,2.0,2.0,405.0,0.0,5.0,410.0,0.0
4,Keonjhar,26,Keonjhar,177,,,,,,,,7.0,278.0,158.0,47.0,1.0,6.0,111.0,3.0,9.0,4.0,624.0,0.0,9.0,633.0,0.0
4,Keonjhar,26,Keonjhar,178,,,,,,,,0.0,292.0,65.0,4.0,2.0,0.0,7.0,1.0,1.0,1.0,373.0,0.0,6.0,379.0,0.0
4,Keonjhar,26,Keonjhar,179,,,,,,,,8.0,196.0,73.0,13.0,6.0,4.0,33.0,2.0,5.0,5.0,345.0,0.0,10.0,355.0,0.0
4,Keonjhar,26,Keonjhar,180,,,,,,,,0.0,78.0,46.0,34.0,0.0,3.0,136.0,4.0,0.0,0.0,301.0,0.0,4.0,305.0,0.0
4,Keonjhar,26,Keonjhar,181,,,,,,,,3.0,188.0,96.0,46.0,2.0,3.0,88.0,5.0,1.0,8.0,440.0,0.0,4.0,444.0,0.0
4,Keonjhar,26,Keonjhar,182,,,,,,,,3.0,122.0,96.0,38.0,4.0,3.0,214.0,5.0,2.0,3.0,490.0,0.0,7.0,497.0,0.0
4,Keonjhar,26,Keonjhar,183,,,,,,,,5.0,199.0,115.0,38.0,4.0,1.0,206.0,6.0,5.0,8.0,587.0,0.0,9.0,596.0,0.0
4,Keonjhar,26,Keonjhar,184,,,,,,,,3.0,168.0,137.0,75.0,3.0,3.0,156.0,3.0,1.0,6.0,555.0,0.0,10.0,565.0,0.0
4,Keonjhar,26,Keonjhar,185,,,,,,,,7.0,160.0,167.0,66.0,5.0,6.0,277.0,5.0,9.0,1.0,703.0,0.0,6.0,709.0,0.0
4,Keonjhar,26,Keonjhar,186,,,,,,,,7.0,67.0,97.0,30.0,1.0,4.0,84.0,5.0,2.0,4.0,301.0,0.0,9.0,310.0,0.0
4,Keonjhar,26,Keonjhar,187,,,,,,,,4.0,141.0,97.0,48.0,1.0,9.0,30.0,7.0,1.0,0.0,338.0,0.0,1.0,339.0,0.0
4,Keonjhar,26,Keonjhar,188,,,,,,,,4.0,277.0,115.0,37.0,11.0,5.0,76.0,6.0,6.0,6.0,543.0,0.0,7.0,550.0,0.0
4,Keonjhar,26,Keonjhar,189,,,,,,,,9.0,132.0,129.0,33.0,4.0,10.0,262.0,9.0,6.0,9.0,603.0,0.0,3.0,606.0,0.0
4,Keonjhar,26,Keonjhar,190,,,,,,,,4.0,61.0,89.0,113.0,6.0,4.0,107.0,2.0,8.0,1.0,395.0,0.0,14.0,409.0,0.0
4,Keonjhar,26,Keonjhar,191,,,,,,,,15.0,272.0,170.0,35.0,3.0,8.0,46.0,5.0,6.0,2.0,562.0,0.0,11.0,573.0,0.0
4,Keonjhar,26,Keonjhar,192,,,,,,,,6.0,125.0,177.0,33.0,4.0,2.0,27.0,3.0,2.0,6.0,385.0,0.0,15.0,400.0,0.0
4,Keonjhar,26,Keonjhar,193,,,,,,,,4.0,154.0,145.0,49.0,3.0,5.0,87.0,9.0,7.0,11.0,474.0,0.0,19.0,493.0,0.0
4,Keonjhar,26,Keonjhar,194,,,,,,,,21.0,344.0,95.0,12.0,0.0,6.0,140.0,6.0,5.0,9.0,638.0,0.0,27.0,665.0,0.0
4,Keonjhar,26,Keonjhar,195,,,,,,,,4.0,232.0,176.0,22.0,4.0,5.0,165.0,3.0,5.0,8.0,624.0,0.0,15.0,639.0,0.0
4,Keonjhar,26,Keonjhar,196,,,,,,,,3.0,58.0,74.0,6.0,2.0,3.0,242.0,1.0,1.0,2.0,392.0,0.0,1.0,393.0,0.0
4,Keonjhar,26,Keonjhar,197,,,,,,,,7.0,128.0,94.0,17.0,2.0,8.0,345.0,6.0,4.0,13.0,624.0,0.0,10.0,634.0,0.0
4,Keonjhar,26,Keonjhar,198,,,,,,,,3.0,89.0,44.0,4.0,2.0,3.0,217.0,4.0,1.0,4.0,371.0,0.0,1.0,372.0,0.0
4,Keonjhar,26,Keonjhar,199,,,,,,,,3.0,156.0,106.0,33.0,1.0,2.0,24.0,1.0,0.0,1.0,327.0,0.0,2.0,329.0,0.0
4,Keonjhar,26,Keonjhar,200,,,,,,,,1.0,67.0,38.0,52.0,0.0,2.0,178.0,4.0,2.0,25.0,369.0,0.0,3.0,372.0,0.0
4,Keonjhar,26,Keonjhar,201,,,,,,,,1.0,95.0,61.0,13.0,1.0,6.0,256.0,1.0,2.0,4.0,440.0,0.0,1.0,441.0,0.0
4,Keonjhar,26,Keonjhar,202,,,,,,,,0.0,59.0,12.0,4.0,1.0,1.0,372.0,0.0,0.0,0.0,449.0,0.0,4.0,453.0,0.0
4,Keonjhar,26,Keonjhar,203,,,,,,,,4.0,79.0,50.0,4.0,0.0,3.0,355.0,3.0,2.0,4.0,504.0,0.0,4.0,508.0,0.0
4,Keonjhar,26,Keonjhar,204,,,,,,,,7.0,174.0,237.0,17.0,2.0,10.0,284.0,2.0,2.0,2.0,737.0,0.0,3.0,740.0,0.0
4,Keonjhar,26,Keonjhar,205,,,,,,,,8.0,82.0,107.0,11.0,4.0,6.0,299.0,4.0,1.0,9.0,531.0,0.0,0.0,531.0,0.0
4,Keonjhar,26,Keonjhar,206,,,,,,,,3.0,62.0,109.0,10.0,0.0,1.0,225.0,2.0,2.0,13.0,427.0,0.0,2.0,429.0,0.0
4,Keonjhar,26,Keonjhar,207,,,,,,,,8.0,93.0,145.0,18.0,2.0,1.0,252.0,1.0,2.0,2.0,524.0,0.0,7.0,531.0,0.0
4,Keonjhar,26,Keonjhar,208,,,,,,,,5.0,231.0,174.0,9.0,1.0,0.0,122.0,1.0,0.0,0.0,543.0,0.0,1.0,544.0,0.0
4,Keonjhar,26,Keonjhar,209,,,,,,,,7.0,68.0,180.0,3.0,1.0,3.0,123.0,2.0,3.0,2.0,392.0,0.0,5.0,397.0,0.0
4,Keonjhar,26,Keonjhar,210,,,,,,,,14.0,454.0,162.0,27.0,3.0,4.0,189.0,7.0,7.0,13.0,880.0,0.0,22.0,902.0,0.0
4,Keonjhar,26,Keonjhar,211,,,,,,,,11.0,266.0,90.0,37.0,2.0,18.0,370.0,7.0,7.0,6.0,814.0,0.0,17.0,831.0,0.0
4,Keonjhar,26,Keonjhar,212,,,,,,,,12.0,348.0,96.0,41.0,12.0,21.0,303.0,20.0,24.0,17.0,894.0,0.0,26.0,920.0,0.0
4,Keonjhar,26,Keonjhar,213,,,,,,,,7.0,263.0,170.0,91.0,3.0,3.0,132.0,11.0,7.0,7.0,694.0,0.0,19.0,713.0,0.0
4,Keonjhar,26,Keonjhar,214,,,,,,,,8.0,287.0,94.0,5.0,4.0,3.0,132.0,3.0,11.0,4.0,551.0,0.0,11.0,562.0,0.0
4,Keonjhar,26,Keonjhar,215,,,,,,,,10.0,198.0,199.0,30.0,3.0,9.0,347.0,9.0,5.0,6.0,816.0,0.0,14.0,830.0,0.0
4,Keonjhar,26,Keonjhar,216,,,,,,,,12.0,380.0,244.0,39.0,3.0,7.0,266.0,5.0,3.0,7.0,966.0,0.0,10.0,976.0,0.0
4,Keonjhar,26,Keonjhar,217,,,,,,,,6.0,204.0,76.0,14.0,3.0,2.0,80.0,3.0,3.0,2.0,393.0,0.0,3.0,396.0,0.0
4,Keonjhar,26,Keonjhar,218,,,,,,,,2.0,203.0,38.0,27.0,1.0,0.0,44.0,1.0,1.0,1.0,318.0,0.0,4.0,322.0,0.0
4,Keonjhar,26,Keonjhar,219,,,,,,,,0.0,186.0,84.0,11.0,0.0,2.0,129.0,2.0,3.0,4.0,421.0,0.0,1.0,422.0,0.0
4,Keonjhar,26,Keonjhar,220,,,,,,,,4.0,172.0,68.0,14.0,1.0,3.0,410.0,5.0,1.0,1.0,679.0,0.0,6.0,685.0,0.0
4,Keonjhar,26,Keonjhar,221,,,,,,,,9.0,149.0,148.0,14.0,0.0,6.0,448.0,4.0,9.0,5.0,792.0,0.0,1.0,793.0,0.0
4,Keonjhar,26,Keonjhar,222,,,,,,,,2.0,81.0,74.0,16.0,0.0,3.0,122.0,3.0,3.0,8.0,312.0,0.0,1.0,313.0,0.0
4,Keonjhar,26,Keonjhar,223,,,,,,,,4.0,242.0,99.0,19.0,3.0,3.0,291.0,5.0,2.0,3.0,671.0,0.0,8.0,679.0,0.0
4,Keonjhar,26,Keonjhar,224,,,,,,,,6.0,327.0,250.0,52.0,3.0,0.0,90.0,1.0,1.0,2.0,732.0,0.0,2.0,734.0,0.0
4,Keonjhar,26,Keonjhar,225,,,,,,,,12.0,217.0,268.0,129.0,6.0,3.0,247.0,6.0,4.0,9.0,901.0,0.0,17.0,918.0,0.0
4,Keonjhar,26,Keonjhar,226,,,,,,,,3.0,135.0,132.0,60.0,2.0,1.0,245.0,3.0,0.0,20.0,601.0,0.0,3.0,604.0,0.0
4,Keonjhar,26,Keonjhar,227,,,,,,,,3.0,210.0,111.0,60.0,2.0,2.0,136.0,4.0,6.0,9.0,543.0,0.0,2.0,545.0,0.0
4,Keonjhar,26,Keonjhar,228,,,,,,,,5.0,200.0,142.0,60.0,2.0,3.0,115.0,1.0,3.0,7.0,538.0,0.0,10.0,548.0,0.0
4,Keonjhar,26,Keonjhar,229,,,,,,,,5.0,176.0,120.0,66.0,0.0,3.0,52.0,0.0,1.0,45.0,468.0,0.0,3.0,471.0,0.0
4,Keonjhar,26,Keonjhar,230,,,,,,,,11.0,171.0,238.0,116.0,0.0,3.0,81.0,4.0,3.0,21.0,648.0,0.0,1.0,649.0,0.0
4,Keonjhar,26,Keonjhar,231,,,,,,,,10.0,419.0,305.0,63.0,5.0,2.0,146.0,2.0,4.0,3.0,959.0,0.0,10.0,969.0,0.0
4,Keonjhar,26,Keonjhar,232,,,,,,,,1.0,165.0,121.0,34.0,4.0,1.0,60.0,20.0,2.0,3.0,411.0,0.0,7.0,418.0,0.0
4,Keonjhar,26,Keonjhar,233,,,,,,,,9.0,148.0,95.0,11.0,1.0,7.0,160.0,6.0,4.0,2.0,443.0,0.0,2.0,445.0,0.0
4,Keonjhar,26,Keonjhar,234,,,,,,,,3.0,100.0,113.0,15.0,2.0,2.0,139.0,3.0,0.0,6.0,383.0,0.0,11.0,394.0,0.0
4,Keonjhar,26,Keonjhar,235,,,,,,,,5.0,117.0,60.0,18.0,1.0,0.0,183.0,2.0,2.0,4.0,392.0,0.0,4.0,396.0,0.0
4,Keonjhar,26,Keonjhar,236,,,,,,,,4.0,136.0,174.0,46.0,6.0,13.0,322.0,6.0,5.0,12.0,724.0,0.0,13.0,737.0,0.0
4,Keonjhar,26,Keonjhar,237,,,,,,,,3.0,207.0,206.0,26.0,1.0,4.0,136.0,2.0,2.0,0.0,587.0,0.0,6.0,593.0,0.0
4,Keonjhar,26,Keonjhar,238,,,,,,,,3.0,123.0,123.0,27.0,2.0,7.0,36.0,8.0,4.0,7.0,340.0,0.0,15.0,355.0,0.0
4,Keonjhar,26,Keonjhar,239,,,,,,,,7.0,102.0,127.0,5.0,1.0,5.0,300.0,5.0,1.0,8.0,561.0,0.0,3.0,564.0,0.0
4,Keonjhar,26,Keonjhar,240,,,,,,,,9.0,109.0,177.0,397.0,1.0,4.0,8.0,2.0,0.0,0.0,707.0,0.0,5.0,712.0,0.0
4,Keonjhar,26,Keonjhar,241,,,,,,,,6.0,177.0,179.0,55.0,0.0,4.0,135.0,2.0,2.0,3.0,563.0,0.0,6.0,569.0,0.0
4,Keonjhar,26,Keonjhar,242,,,,,,,,7.0,53.0,155.0,12.0,0.0,5.0,247.0,2.0,2.0,0.0,483.0,0.0,1.0,484.0,0.0
4,Keonjhar,26,Keonjhar,243,,,,,,,,7.0,135.0,149.0,16.0,3.0,12.0,273.0,3.0,3.0,6.0,607.0,0.0,9.0,616.0,0.0
4,Keonjhar,26,Keonjhar,244,,,,,,,,4.0,86.0,156.0,7.0,0.0,5.0,261.0,8.0,7.0,6.0,540.0,0.0,28.0,568.0,0.0
4,Keonjhar,26,Keonjhar,245,,,,,,,,5.0,72.0,166.0,6.0,1.0,3.0,18.0,1.0,0.0,0.0,272.0,0.0,0.0,272.0,0.0
4,Keonjhar,26,Keonjhar,246,,,,,,,,9.0,144.0,159.0,7.0,0.0,3.0,13.0,0.0,6.0,6.0,347.0,0.0,23.0,370.0,0.0
4,Keonjhar,26,Keonjhar,247,,,,,,,,11.0,140.0,186.0,148.0,3.0,13.0,187.0,5.0,2.0,2.0,697.0,0.0,11.0,708.0,0.0
4,Keonjhar,26,Keonjhar,248,,,,,,,,10.0,143.0,164.0,6.0,2.0,17.0,55.0,1.0,3.0,5.0,406.0,0.0,5.0,411.0,0.0
4,Keonjhar,26,Keonjhar,249,,,,,,,,3.0,92.0,182.0,16.0,2.0,7.0,269.0,6.0,3.0,0.0,580.0,0.0,0.0,580.0,0.0
4,Keonjhar,26,Keonjhar,250,,,,,,,,7.0,68.0,91.0,21.0,1.0,5.0,227.0,3.0,5.0,1.0,429.0,0.0,5.0,434.0,0.0
4,Keonjhar,26,Keonjhar,251,,,,,,,,6.0,284.0,118.0,15.0,1.0,3.0,160.0,0.0,1.0,1.0,589.0,0.0,7.0,596.0,0.0
4,Keonjhar,26,Keonjhar,252,,,,,,,,5.0,224.0,104.0,29.0,3.0,5.0,235.0,3.0,1.0,6.0,615.0,0.0,4.0,619.0,0.0
4,Keonjhar,26,Keonjhar,253,,,,,,,,5.0,265.0,172.0,14.0,1.0,4.0,348.0,7.0,1.0,1.0,818.0,0.0,9.0,827.0,0.0
4,Keonjhar,26,Keonjhar,254,,,,,,,,6.0,153.0,132.0,5.0,1.0,2.0,256.0,3.0,1.0,6.0,565.0,0.0,6.0,571.0,0.0
4,Keonjhar,26,Keonjhar,255,,,,,,,,7.0,208.0,100.0,4.0,0.0,2.0,204.0,3.0,0.0,2.0,530.0,0.0,3.0,533.0,0.0
4,Keonjhar,26,Keonjhar,256,,,,,,,,2.0,97.0,40.0,6.0,0.0,2.0,179.0,0.0,2.0,0.0,328.0,0.0,3.0,331.0,0.0
4,Keonjhar,26,Keonjhar,257,,,,,,,,4.0,66.0,155.0,28.0,1.0,2.0,50.0,0.0,0.0,0.0,306.0,0.0,0.0,306.0,0.0
4,Keonjhar,26,Keonjhar,258,,,,,,,,9.0,193.0,260.0,58.0,6.0,12.0,114.0,4.0,1.0,4.0,661.0,0.0,1.0,662.0,0.0
4,Keonjhar,26,Keonjhar,259,,,,,,,,5.0,108.0,151.0,82.0,0.0,2.0,373.0,3.0,2.0,3.0,729.0,0.0,2.0,731.0,0.0
4,Keonjhar,26,Keonjhar,260,,,,,,,,10.0,161.0,179.0,16.0,2.0,4.0,456.0,0.0,5.0,3.0,836.0,0.0,5.0,841.0,0.0
4,Keonjhar,26,Keonjhar,261,,,,,,,,28.0,176.0,47.0,9.0,0.0,4.0,173.0,2.0,8.0,11.0,458.0,0.0,11.0,469.0,0.0
4,Keonjhar,26,Keonjhar,262,,,,,,,,12.0,163.0,120.0,28.0,1.0,1.0,73.0,1.0,2.0,2.0,403.0,0.0,3.0,406.0,0.0
4,Keonjhar,26,Keonjhar,263,,,,,,,,6.0,94.0,165.0,23.0,0.0,0.0,226.0,2.0,4.0,5.0,525.0,0.0,13.0,538.0,0.0
4,Keonjhar,26,Keonjhar,264,,,,,,,,6.0,128.0,157.0,25.0,1.0,6.0,217.0,3.0,1.0,6.0,550.0,0.0,6.0,556.0,0.0
4,Keonjhar,26,Keonjhar,265,,,,,,,,5.0,134.0,74.0,30.0,4.0,2.0,307.0,3.0,4.0,5.0,568.0,0.0,4.0,572.0,0.0
4,Keonjhar,26,Keonjhar,266,,,,,,,,8.0,302.0,207.0,27.0,6.0,5.0,349.0,4.0,0.0,4.0,912.0,0.0,6.0,918.0,0.0
4,Keonjhar,26,Keonjhar,267,,,,,,,,12.0,128.0,122.0,30.0,1.0,5.0,384.0,11.0,5.0,6.0,704.0,0.0,14.0,718.0,0.0
4,Keonjhar,26,Keonjhar,268,,,,,,,,4.0,167.0,143.0,34.0,1.0,6.0,316.0,13.0,2.0,7.0,693.0,0.0,20.0,713.0,0.0
4,Keonjhar,26,Keonjhar,269,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Keonjhar,26,Keonjhar,270,,,,,,,,12.0,193.0,271.0,27.0,1.0,2.0,131.0,12.0,0.0,3.0,652.0,0.0,7.0,659.0,0.0
4,Keonjhar,26,Keonjhar,271,,,,,,,,7.0,179.0,265.0,49.0,2.0,3.0,207.0,3.0,0.0,2.0,717.0,0.0,2.0,719.0,0.0
4,Keonjhar,26,Keonjhar,272,,,,,,,,7.0,132.0,118.0,61.0,7.0,12.0,211.0,11.0,3.0,3.0,565.0,0.0,4.0,569.0,0.0
4,Keonjhar,26,Keonjhar,273,,,,,,,,1.0,53.0,91.0,40.0,2.0,6.0,291.0,9.0,3.0,3.0,499.0,0.0,4.0,503.0,0.0
4,Keonjhar,26,Keonjhar,274,,,,,,,,12.0,336.0,297.0,40.0,3.0,7.0,166.0,5.0,4.0,2.0,872.0,0.0,11.0,883.0,0.0
4,Keonjhar,26,Keonjhar,275,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Keonjhar,26,Keonjhar,276,,,,,,,,14.0,199.0,156.0,41.0,3.0,8.0,299.0,7.0,11.0,25.0,763.0,0.0,25.0,788.0,0.0
4,Keonjhar,26,Keonjhar,277,,,,,,,,8.0,344.0,148.0,11.0,4.0,4.0,63.0,2.0,2.0,4.0,590.0,0.0,4.0,594.0,0.0
4,Keonjhar,26,Keonjhar,278,,,,,,,,8.0,257.0,133.0,74.0,1.0,4.0,69.0,7.0,1.0,5.0,559.0,0.0,2.0,561.0,0.0
4,Keonjhar,26,Keonjhar,279,,,,,,,,23.0,410.0,135.0,74.0,9.0,21.0,194.0,17.0,19.0,12.0,914.0,0.0,36.0,950.0,0.0
4,Keonjhar,26,Keonjhar,280,,,,,,,,13.0,188.0,51.0,9.0,5.0,4.0,21.0,5.0,1.0,2.0,299.0,0.0,14.0,313.0,0.0
4,Keonjhar,26,Keonjhar,281,,,,,,,,13.0,329.0,34.0,11.0,3.0,1.0,31.0,1.0,1.0,3.0,427.0,0.0,3.0,430.0,0.0
4,Keonjhar,26,Keonjhar,282,,,,,,,,5.0,62.0,10.0,5.0,0.0,0.0,58.0,0.0,2.0,1.0,143.0,0.0,0.0,143.0,0.0
4,Keonjhar,26,Keonjhar,283,,,,,,,,7.0,296.0,42.0,8.0,0.0,3.0,22.0,0.0,1.0,1.0,380.0,0.0,1.0,381.0,0.0
4,Keonjhar,26,Keonjhar,284,,,,,,,,1.0,183.0,34.0,10.0,1.0,1.0,29.0,3.0,2.0,3.0,267.0,0.0,7.0,274.0,0.0
4,Keonjhar,26,Keonjhar,285,,,,,,,,8.0,194.0,162.0,31.0,2.0,7.0,129.0,4.0,5.0,1.0,543.0,0.0,9.0,552.0,0.0
4,Keonjhar,26,Keonjhar,286,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Keonjhar,26,Keonjhar,287,,,,,,,,10.0,174.0,115.0,13.0,6.0,11.0,223.0,6.0,0.0,3.0,561.0,0.0,4.0,565.0,0.0
4,Keonjhar,26,Keonjhar,288,,,,,,,,14.0,377.0,61.0,31.0,3.0,8.0,278.0,0.0,2.0,3.0,777.0,0.0,11.0,788.0,0.0
4,Keonjhar,26,Keonjhar,289,,,,,,,,16.0,241.0,74.0,36.0,2.0,8.0,195.0,6.0,2.0,8.0,588.0,0.0,12.0,600.0,0.0
4,Keonjhar,26,Keonjhar,290,,,,,,,,20.0,40.0,34.0,9.0,3.0,5.0,135.0,5.0,2.0,5.0,258.0,0.0,21.0,279.0,0.0
4,Keonjhar,26,Keonjhar,291,,,,,,,,9.0,89.0,142.0,25.0,2.0,6.0,77.0,4.0,6.0,5.0,365.0,0.0,4.0,369.0,0.0
4,Keonjhar,26,Keonjhar,292,,,,,,,,11.0,102.0,39.0,16.0,3.0,7.0,249.0,1.0,5.0,5.0,438.0,0.0,10.0,448.0,0.0
